Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M0,GO:0002064,epithelial cell development,9/123,221/18805,0.04072398190045249,6.2261339807968215,6.341223654048757,1.50008784948784e-5,0.03085716375247191,0.027726397659563768,56913/9076/7852/2487/3572/5155/23236/639/1903,9
M0,GO:0061337,cardiac conduction,6/123,97/18805,0.061855670103092786,9.456877042997233,6.77560681120614,4.211798957434086e-5,0.03085716375247191,0.027726397659563768,10060/59272/817/845/2702/3760,6
M0,GO:0060048,cardiac muscle contraction,7/123,147/18805,0.047619047619047616,7.280294231513744,6.202576180325611,5.1528286372809166e-5,0.03085716375247191,0.027726397659563768,10060/59272/817/845/7852/2702/3760,7
M0,GO:0070673,response to interleukin-18,3/123,12/18805,0.25,38.22154471544715,10.465330590994661,5.7542496508106126e-5,0.03085716375247191,0.027726397659563768,9076/8809/5155,3
M2,GO:0031589,cell-substrate adhesion,13/102,361/18805,0.036011080332409975,6.639101624029113,7.989241248504034,7.776751863033797e-8,7.319290583281098e-5,6.124201855303036e-5,151887/947/1012/1277/1281/10085/3346/182/22998/22795/255743/5581/7010,13
M2,GO:0045765,regulation of angiogenesis,13/102,363/18805,0.03581267217630854,6.602522551720413,7.959806077101061,8.291994772425748e-8,7.319290583281098e-5,6.124201855303036e-5,8038/358/947/1003/10800/641700/2321/3087/3346/23166/7010/7042/7424,13
M2,GO:1901342,regulation of vasculature development,13/102,372/18805,0.03494623655913978,6.442784102888467,7.830042804995824,1.1011971790292525e-7,7.319290583281098e-5,6.124201855303036e-5,8038/358/947/1003/10800/641700/2321/3087/3346/23166/7010/7042/7424,13
M2,GO:0010810,regulation of cell-substrate adhesion,10/102,224/18805,0.044642857142857144,8.23047969187675,8.039446479823031,3.852714354492638e-7,1.92057810571458e-4,1.6069874347028504e-4,151887/1012/1277/10085/3346/182/22998/255743/5581/7010,10
M2,GO:0035115,embryonic forelimb morphogenesis,5/102,33/18805,0.15151515151515152,27.93374925727867,11.435840252765193,8.946830763677162e-7,3.27576897641569e-4,2.740903672923439e-4,8854/3207/3209/3205/340419,5
M2,GO:0045766,positive regulation of angiogenesis,9/102,192/18805,0.046875,8.642003676470589,7.859940133424515,1.0106697699632931e-6,3.27576897641569e-4,2.740903672923439e-4,8038/358/947/1003/10800/2321/3346/7010/7424,9
M2,GO:1904018,positive regulation of vasculature development,9/102,195/18805,0.046153846153846156,8.509049773755658,7.783925531178063,1.1499690488921681e-6,3.27576897641569e-4,2.740903672923439e-4,8038/358/947/1003/10800/2321/3346/7010/7424,9
M2,GO:0035107,appendage morphogenesis,8/102,152/18805,0.05263157894736842,9.70330237358101,7.956115721172505,1.7477604867192113e-6,3.87226045613123e-4,3.2400004344443865e-4,8854/1281/3206/3207/3209/3205/340419/7042,8
M2,GO:0035108,limb morphogenesis,8/102,152/18805,0.05263157894736842,9.70330237358101,7.956115721172505,1.7477604867192113e-6,3.87226045613123e-4,3.2400004344443865e-4,8854/1281/3206/3207/3209/3205/340419/7042,8
M2,GO:0050673,epithelial cell proliferation,13/102,488/18805,0.02663934426229508,4.911302635808422,6.4650774078284945,2.3555894105119254e-6,3.966889467995226e-4,3.319178486392036e-4,8854/653/947/1012/54567/2321/151306/3082/182/4208/7010/7042/7424,13
M2,GO:0060485,mesenchyme development,11/102,342/18805,0.03216374269005848,5.9297958949661735,6.794545749967532,2.498610346113184e-6,3.966889467995226e-4,3.319178486392036e-4,59/70/8854/653/1277/3082/182/4208/4222/7042/55273,11
M2,GO:0072006,nephron development,8/102,161/18805,0.049689440993788817,9.160881744001948,7.679802399292887,2.6889200409228755e-6,3.966889467995226e-4,3.319178486392036e-4,59/358/947/3207/182/4208/255743/7010,8
M2,GO:0035136,forelimb morphogenesis,5/102,41/18805,0.12195121951219512,22.483261597321853,10.169486010556252,2.729513019361321e-6,3.966889467995226e-4,3.319178486392036e-4,8854/3207/3209/3205/340419,5
M2,GO:0032835,glomerulus development,6/102,73/18805,0.0821917808219178,15.15310233682514,8.947270607508965,2.785178162082907e-6,3.966889467995226e-4,3.319178486392036e-4,59/358/947/182/4208/7010,6
M2,GO:1901654,response to ketone,9/102,225/18805,0.04,7.374509803921569,7.103702544958068,3.7399742393405534e-6,4.971672422163376e-4,4.1599011714770374e-4,358/3206/3207/3209/3205/3490/5581/5737/7042,9
M2,GO:0030326,embryonic limb morphogenesis,7/102,124/18805,0.056451612903225805,10.4075743200506,7.761720692929061,5.025699894818885e-6,5.894850347216975e-4,4.932343240425965e-4,8854/3206/3207/3209/3205/340419/7042,7
M2,GO:0035113,embryonic appendage morphogenesis,7/102,124/18805,0.056451612903225805,10.4075743200506,7.761720692929061,5.025699894818885e-6,5.894850347216975e-4,4.932343240425965e-4,8854/3206/3207/3209/3205/340419/7042,7
M2,GO:0010811,positive regulation of cell-substrate adhesion,7/102,126/18805,0.05555555555555555,10.242374727668844,7.68708360537457,5.5874171576663205e-6,6.189616562437024e-4,5.178980230936327e-4,151887/1012/10085/3346/255743/5581/7010,7
M2,GO:0061383,trabecula morphogenesis,5/102,48/18805,0.10416666666666667,19.204452614379086,9.32580058113153,6.0519493973278085e-6,6.351361630669289e-4,5.314315675769849e-4,653/1277/54567/7010/7042,5
M2,GO:0043410,positive regulation of MAPK cascade,12/102,464/18805,0.02586206896551724,4.768002028397566,6.0691543557052015,8.001481643261397e-6,7.592589786577312e-4,6.352876952819005e-4,59/2321/151306/3082/7805/4208/255743/4916/5581/7010/7042/55504,12
M2,GO:0006935,chemotaxis,12/102,466/18805,0.02575107296137339,4.747538500378693,6.049518463684305,8.355544563436168e-6,7.592589786577312e-4,6.352876952819005e-4,9034/1012/10800/641700/2321/3082/100528032/4916/5337/6036/7042/7424,12
M2,GO:0042330,taxis,12/102,468/18805,0.02564102564102564,4.727249874308698,6.029993764210791,8.723297511140336e-6,7.592589786577312e-4,6.352876952819005e-4,9034/1012/10800/641700/2321/3082/100528032/4916/5337/6036/7042/7424,12
M2,GO:0048736,appendage development,8/102,190/18805,0.042105263157894736,7.762641898864809,6.918807401117519,9.138523313834277e-6,7.592589786577312e-4,6.352876952819005e-4,8854/1281/3206/3207/3209/3205/340419/7042,8
M2,GO:0060173,limb development,8/102,190/18805,0.042105263157894736,7.762641898864809,6.918807401117519,9.138523313834277e-6,7.592589786577312e-4,6.352876952819005e-4,8854/1281/3206/3207/3209/3205/340419/7042,8
M2,GO:0001822,kidney development,10/102,325/18805,0.03076923076923077,5.672699849170438,6.275208384681469,1.0811687011002309e-5,8.533453132017586e-4,7.140116778888179e-4,59/8854/358/947/3207/182/4208/255743/7010/7042,10
M2,GO:0060065,uterus development,4/102,26/18805,0.15384615384615385,28.36349924585219,10.31078301432547,1.1126869680664857e-5,8.533453132017586e-4,7.140116778888179e-4,3206/3207/3205/7042,4
M2,GO:0050678,regulation of epithelial cell proliferation,11/102,410/18805,0.026829268292682926,4.946317551410808,5.966280005433198,1.3926069375440336e-5,0.001027252694305551,8.595235815205081e-4,8854/653/1012/54567/2321/151306/182/4208/7010/7042/7424,11
M2,GO:0072001,renal system development,10/102,336/18805,0.02976190476190476,5.486986461251167,6.128755237293098,1.4424812156747957e-5,0.001027252694305551,8.595235815205081e-4,59/8854/358/947/3207/182/4208/255743/7010/7042,10
M2,GO:0072132,mesenchyme morphogenesis,5/102,58/18805,0.08620689655172414,15.893340094658555,8.388992076167334,1.5514551252653084e-5,0.001066759144751388,8.925794459330361e-4,59/70/653/7042/55273,5
M2,GO:0003007,heart morphogenesis,9/102,272/18805,0.03308823529411765,6.100237889273356,6.257078342221031,1.72018492963082e-5,0.0011433495832279517,9.566642503385439e-4,70/8854/653/54567/182/4208/7010/7042/55273,9
M2,GO:0060350,endochondral bone morphogenesis,5/102,60/18805,0.08333333333333333,15.363562091503267,8.229332862339904,1.8334103413959532e-5,0.001179296845401139,9.86742068289503e-4,1277/1281/3207/4208/7010,5
M2,GO:0072012,glomerulus vasculature development,4/102,30/18805,0.13333333333333333,24.58169934640523,9.545865760738224,2.0059729965846692e-5,0.001249971923496822,0.0010458773682850992,59/358/947/7010,4
M2,GO:0061437,renal system vasculature development,4/102,32/18805,0.125,23.045343137254903,9.217106005763291,2.6103465299029918e-5,0.0015307682878342927,0.0012808254955484107,59/358/947/7010,4
M2,GO:0061440,kidney vasculature development,4/102,32/18805,0.125,23.045343137254903,9.217106005763291,2.6103465299029918e-5,0.0015307682878342927,0.0012808254955484107,59/358/947/7010,4
M2,GO:0048010,vascular endothelial growth factor receptor signaling pathway,6/102,108/18805,0.05555555555555555,10.242374727668844,7.113429910926111,2.6869052193681167e-5,0.0015307682878342927,0.0012808254955484107,2321/3087/4916/7010/79652/7424,6
M2,GO:0061384,heart trabecula morphogenesis,4/102,33/18805,0.12121212121212122,22.346999405822935,9.063753907744294,2.958053870905228e-5,0.0016384331718291734,0.0013709109313990604,653/54567/7010/7042,4
M2,GO:0009954,proximal/distal pattern formation,4/102,34/18805,0.11764705882352941,21.68973471741638,8.917030376188128,3.338535203446433e-5,0.0017991997826141048,0.0015054276806436976,8854/3206/3207/3205,4
M2,GO:0003205,cardiac chamber development,7/102,172/18805,0.040697674418604654,7.503134974920202,6.3272525530363675,4.217831107550682e-5,0.0022132513759094896,0.0018518732148110335,653/54567/3209/182/4208/7010/7042,7
M2,GO:0007160,cell-matrix adhesion,8/102,240/18805,0.03333333333333333,6.145424836601308,5.9244624713860095,4.8946661265645263e-5,0.0025025549375306834,0.002093939490041775,947/1012/1281/182/22998/22795/255743/7010,8
M2,GO:0035909,aorta morphogenesis,4/102,38/18805,0.10526315789473684,19.40660474716202,8.387598399363831,5.2261111926403285e-5,0.002605216429531204,0.0021798384842986636,1281/54567/182/7042,4
M2,GO:0072009,nephron epithelium development,6/102,124/18805,0.04838709677419355,8.9207779886148,6.535039142587167,5.8474352471417914e-5,0.0028438502153172516,0.0023795083098125135,358/947/3207/182/4208/255743,6
M2,GO:0010763,positive regulation of fibroblast migration,3/102,15/18805,0.2,36.872549019607845,10.263938648063505,6.723357285237254e-5,0.0031919939111340677,0.002670807342631842,59/358/5581,3
M2,GO:0003206,cardiac chamber morphogenesis,6/102,129/18805,0.046511627906976744,8.575011399908801,6.375375710516194,7.287916927119436e-5,0.0033795596169014313,0.0028277474490781655,653/54567/182/4208/7010/7042,6
M2,GO:0048644,muscle organ morphogenesis,5/102,81/18805,0.06172839506172839,11.380416364076494,6.913970736756202,7.860771877519063e-5,0.0035623588917665936,0.002980699384178879,70/1281/54567/219537/7042,5
M2,GO:0045785,positive regulation of cell adhesion,11/102,499/18805,0.022044088176352707,4.064108609375614,5.123034364908535,8.317549141628997e-5,0.0036855984418684936,0.0030838164653758976,151887/1012/10085/3346/3575/100528032/255743/5581/6401/7010/7042,11
M2,GO:0048844,artery morphogenesis,5/102,83/18805,0.060240963855421686,11.106189463737302,6.8142793242519355,8.831875233063903e-5,0.003828425916245527,0.003203323168056359,1281/54567/3209/182/7042,5
M2,GO:0033574,response to testosterone,4/102,46/18805,0.08695652173913043,16.03154305200341,7.5378451138104525,1.117554994528313e-4,0.00474128650870097,0.003967132511371503,3206/3207/3209/3205,4
M2,GO:0001935,endothelial cell proliferation,7/102,203/18805,0.034482758620689655,6.357336037863421,5.667436429226692,1.196206947447606e-4,0.00496924302752193,0.004157868446720297,8854/947/1012/54567/2321/4208/7010,7
M2,GO:0048762,mesenchymal cell differentiation,8/102,275/18805,0.02909090909090909,5.363279857397504,5.382837591219303,1.2641599684214765e-4,0.0051443570959845385,0.004304390010629517,8854/653/1277/3082/182/4208/7042/55273,8
M2,GO:0030850,prostate gland development,4/102,49/18805,0.08163265306122448,15.050020008003202,7.272344451774836,1.4330375245529475e-4,0.005714953647917155,0.004781819950350362,3206/3207/3209/3205,4
M2,GO:0003158,endothelium development,6/102,147/18805,0.04081632653061224,7.525010004001601,5.865119633930189,1.4971413094951646e-4,0.005853528963006585,0.004897768783384595,947/1003/54567/3209/182/55273,6
M2,GO:0035850,epithelial cell differentiation involved in kidney development,4/102,50/18805,0.08,14.749019607843138,7.188988178416283,1.5511934043625626e-4,0.005948230092882595,0.004977007177964903,59/947/182/4208,4
M2,GO:0003197,endocardial cushion development,4/102,52/18805,0.07692307692307693,14.181749622926095,7.0292489308822415,1.8083960959953006e-4,0.0068036638026691115,0.005692766260481732,653/182/7042/55273,4
M2,GO:0061448,connective tissue development,8/102,291/18805,0.027491408934707903,5.068391617815511,5.165218357447301,1.8618050215915032e-4,0.006874887431580476,0.0057523605442934365,59/653/947/1277/1281/3207/4208/340419,8
M2,GO:0001503,ossification,10/102,458/18805,0.021834061135371178,4.025387447555441,4.840617643150229,1.9202280035491505e-4,0.0069616993437763754,0.005824997867225654,653/1277/3082/182/4208/255743/340419/50964/7010/7424,10
M2,GO:0072073,kidney epithelium development,6/102,155/18805,0.03870967741935484,7.136622390891842,5.6653324708290205,1.997870021514273e-4,0.007113844326606179,0.005952300721992713,358/947/3207/182/4208/255743,6
M2,GO:0060349,bone morphogenesis,5/102,100/18805,0.05,9.218137254901961,6.085049343758027,2.1295094576141943e-4,0.0074495471201450935,0.006233190194493995,1277/1281/3207/4208/7010,5
M2,GO:0072080,nephron tubule development,5/102,101/18805,0.04950495049504951,9.126868569209861,6.047644394308344,2.2308654494594e-4,0.007669561562451799,0.006417280830114608,358/3207/182/4208/255743,5
M2,GO:0071560,cellular response to transforming growth factor beta stimulus,8/102,308/18805,0.025974025974025976,4.788642729819201,4.950829080696989,2.7340284860275047e-4,0.009132740093010735,0.007641552577428081,59/1003/1277/1281/5654/4208/255743/7042,8
M2,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,4/102,58/18805,0.06896551724137931,12.714672075726842,6.59853938697183,2.764350951636329e-4,0.009132740093010735,0.007641552577428081,1277/2321/4916/7010,4
M2,GO:0061326,renal tubule development,5/102,106/18805,0.04716981132075472,8.696355900850907,5.868112813775619,2.793867330359352e-4,0.009132740093010735,0.007641552577428081,358/3207/182/4208/255743,5
M2,GO:0061005,cell differentiation involved in kidney development,4/102,59/18805,0.06779661016949153,12.4991691591891,6.532925903107447,2.953119374158069e-4,0.009497612954953532,0.00794684924964438,59/947/182/4208,4
M2,GO:0048012,hepatocyte growth factor receptor signaling pathway,4/102,60/18805,0.06666666666666667,12.290849673202615,6.4688800499139685,3.15096068415939e-4,0.009835328248739181,0.008229422622737476,2321/3082/4916/7010,4
M2,GO:0071559,response to transforming growth factor beta,8/102,315/18805,0.025396825396825397,4.682228446934329,4.867064708807912,3.179046564529692e-4,0.009835328248739181,0.008229422622737476,59/1003/1277/1281/5654/4208/255743/7042,8
M2,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,9/102,399/18805,0.022556390977443608,4.158558160106147,4.709395748422493,3.2060999807825814e-4,0.009835328248739181,0.008229422622737476,653/1003/1281/3209/5654/255743/50964/7042/55273,9
M2,GO:0034612,response to tumor necrosis factor,7/102,241/18805,0.029045643153526972,5.3549345049223005,5.024859691799621,3.42001550786845e-4,0.010332592307105589,0.008645493747960914,1277/1393/7805/255743/83483/6401/55504,7
M2,GO:0003179,heart valve morphogenesis,4/102,62/18805,0.06451612903225806,11.894370651486401,6.345239355896771,3.574867465436225e-4,0.01048277312658799,0.008771153146619842,54567/182/4208/7042,4
M2,GO:0038065,collagen-activated signaling pathway,4/102,62/18805,0.06451612903225806,11.894370651486401,6.345239355896771,3.574867465436225e-4,0.01048277312658799,0.008771153146619842,1277/2321/4916/7010,4
M2,GO:0050927,positive regulation of positive chemotaxis,3/102,26/18805,0.11538461538461539,21.27262443438914,7.638885282757967,3.678895318988303e-4,0.01063147429864156,0.008895574493663558,1012/4916/7424,3
M2,GO:0030509,BMP signaling pathway,6/102,176/18805,0.03409090909090909,6.2850935828877,5.202161306633745,3.9546786321295753e-4,0.011106519989389258,0.009293055051038366,653/1003/3209/5654/50964/55273,6
M2,GO:0046661,male sex differentiation,6/102,176/18805,0.03409090909090909,6.2850935828877,5.202161306633745,3.9546786321295753e-4,0.011106519989389258,0.009293055051038366,653/3206/3207/3209/3205/7042,6
M2,GO:0050926,regulation of positive chemotaxis,3/102,27/18805,0.1111111111111111,20.48474945533769,7.482067307344959,4.1224976493996267e-4,0.011417028212365076,0.009552863705114632,1012/4916/7424,3
M2,GO:0060840,artery development,5/102,116/18805,0.04310344827586207,7.9466700473292775,5.54220012842839,4.2369341070131285e-4,0.01154658403779675,0.009661265744553582,1281/54567/3209/182/7042,5
M2,GO:0002011,morphogenesis of an epithelial sheet,4/102,65/18805,0.06153846153846154,11.345399698340875,6.17005065757645,4.285091368089065e-4,0.01154658403779675,0.009661265744553582,653/54567/3346/182,4
M2,GO:0048738,cardiac muscle tissue development,7/102,251/18805,0.027888446215139442,5.141590500742129,4.878146183513008,4.365755088799156e-4,0.01160708752942069,0.009711890267714615,70/8854/653/54567/84525/4208/7042,7
M2,GO:0001936,regulation of endothelial cell proliferation,6/102,180/18805,0.03333333333333333,6.145424836601308,5.122464066309247,4.4561478159252214e-4,0.01169152466441433,0.009782540565431408,8854/1012/54567/2321/4208/7010,6
M2,GO:0001655,urogenital system development,4/102,66/18805,0.06060606060606061,11.173499702911467,6.114186884547984,4.5426851218255236e-4,0.01175709013639608,0.009837400552281996,3206/3207/3209/3205,4
M2,GO:0003272,endocardial cushion formation,3/102,28/18805,0.10714285714285714,19.7531512605042,7.333473708941901,4.599062340215116e-4,0.01175709013639608,0.009837400552281996,653/7042/55273,3
M2,GO:0035904,aorta development,4/102,67/18805,0.05970149253731343,11.006731050629206,6.059511049263,4.8111339479173525e-4,0.01214354568626228,0.010160755905994677,1281/54567/182/7042,4
M2,GO:0030198,extracellular matrix organization,8/102,339/18805,0.02359882005899705,4.350743247151367,4.597525584699695,5.176059744843955e-4,0.012735165988903504,0.010655776852880777,151887/1306/1277/1281/22795/255743/7042/79875,8
M2,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,9/102,427/18805,0.02107728337236534,3.8858658217385313,4.4546185255085335,5.242365934832335e-4,0.012735165988903504,0.010655776852880777,653/1003/1281/3209/5654/255743/50964/7042/55273,9
M2,GO:0043062,extracellular structure organization,8/102,340/18805,0.023529411764705882,4.337946943483275,4.586842227253507,5.277355329462599e-4,0.012735165988903504,0.010655776852880777,151887/1306/1277/1281/22795/255743/7042/79875,8
M2,GO:0035924,cellular response to vascular endothelial growth factor stimulus,5/102,122/18805,0.040983606557377046,7.555850208936033,5.364820562860579,5.337417203348562e-4,0.012735165988903504,0.010655776852880777,54567/2321/4916/7010/7424,5
M2,GO:0045229,external encapsulating structure organization,8/102,341/18805,0.02346041055718475,4.3252256914496,4.57619994200284,5.380253744190915e-4,0.012735165988903504,0.010655776852880777,151887/1306/1277/1281/22795/255743/7042/79875,8
M2,GO:0007219,Notch signaling pathway,6/102,187/18805,0.03208556149732621,5.915382195659014,4.988628374145291,5.451899937774149e-4,0.012735165988903504,0.010655776852880777,8788/54567/182/84441/7042/55273,6
M2,GO:0071772,response to BMP,6/102,188/18805,0.031914893617021274,5.883917396745932,4.97006370495073,5.607223317826439e-4,0.012735165988903504,0.010655776852880777,653/1003/3209/5654/50964/55273,6
M2,GO:0071773,cellular response to BMP stimulus,6/102,188/18805,0.031914893617021274,5.883917396745932,4.97006370495073,5.607223317826439e-4,0.012735165988903504,0.010655776852880777,653/1003/3209/5654/50964/55273,6
M2,GO:0001649,osteoblast differentiation,7/102,262/18805,0.026717557251908396,4.9257221972758565,4.725521901330592,5.636418275768454e-4,0.012735165988903504,0.010655776852880777,1277/3082/182/4208/255743/340419/7424,7
M2,GO:0043627,response to estrogen,4/102,70/18805,0.05714285714285714,10.535014005602239,5.902188516587133,5.684201469470471e-4,0.012735165988903504,0.010655776852880777,1393/3206/3207/7010,4
M2,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,6/102,190/18805,0.031578947368421054,5.821981424148607,4.933332455626676,5.928184892153265e-4,0.013134222972170678,0.010989676086623306,2321/3082/4916/7010/7042/55273,6
M2,GO:0003208,cardiac ventricle morphogenesis,4/102,71/18805,0.056338028169014086,10.386633526650098,5.851852205947944,5.998664973099157e-4,0.01314432742457112,0.010998130690991516,54567/182/4208/7042,4
M2,GO:0061138,morphogenesis of a branching epithelium,6/102,191/18805,0.031413612565445025,5.791499846011702,4.915162465738764,6.093927162013331e-4,0.01320792474027672,0.011051343880767886,54567/3082/3207/3209/255743/340419,6
M2,GO:0001837,epithelial to mesenchymal transition,6/102,192/18805,0.03125,5.761335784313726,4.897120677272651,6.263247090149956e-4,0.013417677533094526,0.011226848381964222,653/1277/3082/182/7042/55273,6
M2,GO:0050918,positive chemotaxis,4/102,72/18805,0.05555555555555555,10.242374727668844,5.802507689629422,6.325284293434731e-4,0.013417677533094526,0.011226848381964222,1012/3082/4916/7424,4
